"","session ID","colour","country","model photography","order","Page_max","Page_mean","mode_page1","price"
"16739",16739,3,29,1,5,1,1,2,54
"16740",16740,3,29,2,3,1,1,1,33
"16741",16741,14,29,1,1,3,3,3,38
"16742",16742,4,29,1,2,2,1,4,38
"16743",16743,3,29,1,4,2,1,1,44
"16744",16744,3,29,1,2,1,1,1,57
"16745",16745,9,29,1,3,1,1,3,33
"16746",16746,3,29,2,4,2,1,1,46
"16747",16747,8,29,1,2,1,1,1,30
"16748",16748,6,29,1,18,3,1,3,38
"16749",16749,2,29,1,15,4,1,4,40
"16750",16750,3,29,1,9,1,1,2,49
"16751",16751,1,29,1,2,4,3,1,47
"16752",16752,2,29,1,8,1,1,4,37
"16753",16753,3,29,1,2,1,1,1,33
"16754",16754,3,29,1,5,2,1,1,45
"16755",16755,3,29,1,2,1,1,1,43
"16756",16756,4,29,1,10,1,1,4,39
"16757",16757,7,29,1,14,4,1,4,37
"16758",16758,3,29,1,6,3,1,1,34
"16759",16759,6,29,2,1,1,1,3,23
"16760",16760,2,29,1,8,2,1,2,53
"16761",16761,13,29,1,1,2,2,2,57
"16762",16762,3,29,1,3,1,1,1,48
"16763",16763,4,29,1,7,5,2,4,39
"16764",16764,14,9,1,9,3,1,2,41
"16765",16765,14,29,2,5,1,1,1,51
"16766",16766,6,46,2,2,1,1,1,35
"16767",16767,3,29,1,7,1,1,1,45
"16768",16768,3,27,1,9,3,1,1,48
"16769",16769,3,24,1,5,1,1,4,39
"16770",16770,11,9,1,8,2,1,3,46
"16771",16771,2,29,2,2,2,2,1,50
"16772",16772,3,29,2,4,2,1,1,45
"16773",16773,7,29,1,1,2,2,2,38
"16774",16774,6,29,1,5,1,1,3,42
"16775",16775,5,29,2,1,2,2,4,33
"16776",16776,2,29,1,29,5,2,3,45
"16777",16777,4,29,1,1,1,1,2,57
"16778",16778,3,29,1,2,1,1,4,38
"16779",16779,2,29,1,11,1,1,2,45
"16780",16780,3,29,2,3,1,1,1,45
"16781",16781,2,29,1,10,2,1,1,48
"16782",16782,6,29,2,23,4,1,4,37
"16783",16783,7,29,1,1,1,1,4,33
"16784",16784,8,29,1,1,1,1,1,28
"16785",16785,2,29,1,23,4,1,3,43
"16786",16786,3,29,1,8,1,1,2,46
"16787",16787,2,29,1,6,3,1,1,50
"16788",16788,2,29,2,7,1,1,2,45
"16789",16789,3,29,1,4,1,1,1,51
"16790",16790,2,29,1,3,1,1,2,57
"16791",16791,3,29,1,1,1,1,4,38
"16792",16792,2,29,1,27,5,2,1,44
"16793",16793,2,29,1,6,3,1,1,46
"16794",16794,1,29,1,3,2,1,2,42
"16795",16795,3,9,1,4,1,1,1,46
"16796",16796,4,29,1,1,1,1,2,57
"16797",16797,9,29,1,1,1,1,3,48
"16798",16798,2,29,1,17,3,1,2,43
"16799",16799,3,29,1,3,2,1,4,34
"16800",16800,3,29,1,1,1,1,1,43
"16801",16801,2,29,1,7,3,1,3,34
"16802",16802,2,29,1,5,1,1,4,38
"16803",16803,6,29,2,7,3,1,1,39
"16804",16804,10,29,1,1,1,1,2,52
"16805",16805,3,29,1,36,3,1,4,36
"16806",16806,3,29,1,23,2,1,1,50
"16807",16807,9,29,1,11,4,1,2,39
"16808",16808,3,29,2,1,1,1,1,38
"16809",16809,6,29,1,4,3,2,2,35
"16810",16810,3,29,1,1,1,1,4,38
"16811",16811,1,29,1,12,4,1,1,40
"16812",16812,2,29,1,8,2,1,1,42
"16813",16813,1,9,1,8,3,1,1,42
"16814",16814,2,24,1,3,2,1,2,58
"16815",16815,9,29,1,4,3,2,3,43
"16816",16816,9,29,1,4,2,1,2,53
"16817",16817,14,29,1,7,3,1,2,42
"16818",16818,3,46,1,7,1,1,1,55
"16819",16819,2,9,1,4,2,1,1,48
"16820",16820,3,29,1,2,1,1,4,38
"16821",16821,1,29,1,11,3,1,1,44
"16822",16822,11,29,1,1,2,2,2,57
"16823",16823,7,29,1,7,2,1,2,40
"16824",16824,3,29,1,14,2,1,1,46
"16825",16825,2,9,1,15,2,1,2,46
"16826",16826,3,46,1,7,1,1,1,42
"16827",16827,3,29,1,5,1,1,1,50
"16828",16828,7,29,1,6,1,1,3,37
"16829",16829,1,29,1,2,3,2,1,45
"16830",16830,2,29,1,8,1,1,4,40
"16831",16831,6,29,1,2,3,3,1,47
"16832",16832,3,46,2,2,3,2,1,29
"16833",16833,2,46,1,10,4,2,2,44
"16834",16834,2,29,2,7,4,3,4,35
"16835",16835,3,29,1,24,5,2,1,44
"16836",16836,6,29,1,6,2,1,1,49
"16837",16837,14,29,2,1,1,1,1,33
"16838",16838,14,29,1,1,2,2,3,57
"16839",16839,1,29,2,4,4,3,4,33
"16840",16840,11,9,1,1,2,2,2,57
"16841",16841,14,29,1,4,2,2,3,49
"16842",16842,14,29,1,1,2,2,3,28
"16843",16843,2,29,1,2,2,1,2,52
"16844",16844,2,29,1,13,3,1,2,50
"16845",16845,14,29,1,1,1,1,3,48
"16846",16846,14,29,2,1,1,1,1,33
"16847",16847,10,29,1,4,2,1,2,49
"16848",16848,2,29,1,1,1,1,2,43
"16849",16849,3,9,1,4,1,1,1,42
"16850",16850,3,29,1,9,5,2,4,47
"16851",16851,6,9,1,10,3,2,3,49
"16852",16852,2,29,1,2,1,1,2,40
"16853",16853,2,29,1,1,1,1,4,48
"16854",16854,3,29,2,3,1,1,2,49
"16855",16855,14,29,2,3,4,3,4,33
"16856",16856,2,29,1,12,5,1,4,40
"16857",16857,2,29,1,3,1,1,4,41
"16858",16858,9,29,1,2,1,1,2,45
"16859",16859,5,29,1,6,4,3,3,45
"16860",16860,12,29,1,3,2,1,2,57
"16861",16861,1,24,1,14,4,2,3,36
"16862",16862,3,24,1,2,1,1,1,30
"16863",16863,6,24,1,1,2,2,2,38
"16864",16864,2,41,1,4,4,2,1,47
"16865",16865,2,29,2,5,3,2,3,45
"16866",16866,2,29,1,8,4,2,4,34
"16867",16867,3,29,1,18,4,1,1,43
"16868",16868,2,29,2,1,5,5,4,43
"16869",16869,2,29,1,1,2,2,2,57
"16870",16870,2,29,1,10,4,1,3,44
"16871",16871,12,29,1,4,1,1,2,46
"16872",16872,3,29,1,3,1,1,1,44
"16873",16873,2,24,1,6,4,3,1,45
"16874",16874,3,29,1,8,1,1,1,43
"16875",16875,12,29,2,5,4,3,3,44
"16876",16876,6,29,1,3,4,2,2,50
"16877",16877,2,24,2,13,5,3,3,39
"16878",16878,2,29,1,30,5,2,3,38
"16879",16879,2,29,1,6,5,3,4,36
"16880",16880,4,29,1,2,1,1,2,47
"16881",16881,13,29,1,3,4,2,3,34
"16882",16882,2,29,1,2,2,1,1,56
"16883",16883,1,29,1,3,1,1,1,31
"16884",16884,2,29,1,3,1,1,4,34
"16885",16885,13,29,1,4,2,1,3,50
"16886",16886,2,29,1,15,5,2,4,37
"16887",16887,2,29,1,19,5,1,4,39
"16888",16888,14,29,1,12,4,1,3,39
"16889",16889,2,29,1,1,3,3,1,62
"16890",16890,2,29,1,4,3,1,4,38
"16891",16891,2,29,1,7,4,2,4,45
"16892",16892,3,29,1,3,1,1,3,46
"16893",16893,3,29,1,3,1,1,1,57
"16894",16894,6,29,1,8,3,1,1,39
"16895",16895,11,29,1,3,3,2,3,44
"16896",16896,13,29,1,3,2,2,2,54
"16897",16897,11,29,1,10,5,2,3,47
"16898",16898,7,29,1,3,2,1,2,49
"16899",16899,12,29,2,1,1,1,2,62
"16900",16900,3,29,1,1,1,1,1,82
"16901",16901,3,29,1,3,1,1,1,56
"16902",16902,2,29,1,1,2,2,4,43
"16903",16903,3,29,1,7,3,1,1,43
"16904",16904,2,29,1,5,1,1,2,46
"16905",16905,12,29,1,1,2,2,3,48
"16906",16906,6,29,1,12,2,1,2,49
"16907",16907,13,29,1,48,4,1,3,41
"16908",16908,12,29,1,16,2,1,3,42
"16909",16909,2,29,1,2,1,1,3,48
"16910",16910,2,29,1,2,1,1,1,62
"16911",16911,10,29,1,3,1,1,2,53
"16912",16912,2,29,1,9,3,1,3,47
"16913",16913,13,29,1,21,3,2,3,40
"16914",16914,6,29,1,2,1,1,2,45
"16915",16915,4,29,1,14,5,1,4,39
"16916",16916,2,46,1,4,1,1,2,47
"16917",16917,11,16,1,1,1,1,3,48
"16918",16918,7,29,1,1,2,2,2,38
"16919",16919,3,29,2,3,3,1,4,51
"16920",16920,2,29,1,2,1,1,4,38
"16921",16921,3,29,1,12,5,2,4,39
"16922",16922,9,29,2,3,3,2,1,38
"16923",16923,2,29,1,4,2,1,2,50
"16924",16924,2,29,1,5,2,1,2,63
"16925",16925,3,29,2,1,1,1,1,38
"16926",16926,11,29,1,6,3,1,3,37
"16927",16927,3,29,1,4,1,1,1,40
"16928",16928,6,29,1,3,4,3,3,44
"16929",16929,3,29,1,19,5,2,1,45
"16930",16930,13,29,1,8,5,2,2,43
"16931",16931,3,29,1,3,1,1,1,41
"16932",16932,4,29,2,1,3,3,3,26
"16933",16933,3,29,1,9,5,1,2,51
"16934",16934,2,29,1,8,1,1,2,41
"16935",16935,4,29,1,5,3,1,2,39
"16936",16936,9,29,1,12,4,1,2,42
"16937",16937,12,29,1,2,2,1,3,50
"16938",16938,2,29,1,6,3,2,1,50
"16939",16939,3,29,1,1,1,1,1,43
"16940",16940,10,29,1,3,1,1,2,50
"16941",16941,6,29,2,1,1,1,2,38
"16942",16942,6,29,1,8,2,2,2,46
"16943",16943,10,29,1,1,1,1,2,52
"16944",16944,3,29,1,6,4,1,1,53
"16945",16945,3,29,1,9,4,1,1,57
"16946",16946,2,29,1,6,1,1,2,49
"16947",16947,3,29,1,4,1,1,2,49
"16948",16948,3,9,2,1,1,1,1,38
"16949",16949,9,29,1,3,2,1,2,47
"16950",16950,4,29,1,3,1,1,3,31
"16951",16951,8,29,1,1,1,1,1,28
"16952",16952,9,29,1,4,1,1,1,36
"16953",16953,9,29,1,6,1,1,3,41
"16954",16954,2,29,1,12,4,2,1,47
"16955",16955,9,29,1,4,2,1,2,53
"16956",16956,14,29,2,1,1,1,1,33
"16957",16957,2,29,1,5,3,2,2,47
"16958",16958,1,29,1,14,4,2,1,37
"16959",16959,14,29,1,6,4,3,3,42
"16960",16960,14,29,2,1,1,1,1,33
"16961",16961,2,29,1,2,1,1,2,40
"16962",16962,6,29,1,6,2,1,2,46
"16963",16963,4,29,1,3,3,1,2,42
"16964",16964,2,29,1,2,1,1,2,57
"16965",16965,14,29,2,1,3,3,3,28
"16966",16966,2,29,1,38,5,2,4,38
"16967",16967,4,29,1,1,1,1,2,57
"16968",16968,2,29,1,3,2,1,1,41
"16969",16969,2,46,1,4,3,1,2,45
"16970",16970,4,29,1,15,5,2,2,49
"16971",16971,2,29,1,4,3,1,3,31
"16972",16972,4,29,1,2,3,2,1,47
"16973",16973,9,29,1,2,2,1,2,54
"16974",16974,3,29,1,2,1,1,1,35
"16975",16975,4,29,1,1,1,1,2,57
"16976",16976,2,29,1,18,4,1,2,45
"16977",16977,4,29,1,3,1,1,3,49
"16978",16978,6,29,1,20,3,1,1,42
"16979",16979,2,29,1,12,2,1,2,51
"16980",16980,2,29,1,8,3,1,3,38
"16981",16981,2,29,1,4,1,1,4,38
"16982",16982,3,29,2,1,1,1,2,57
"16983",16983,3,29,1,15,3,1,1,48
"16984",16984,2,29,2,3,1,1,2,36
"16985",16985,3,29,1,3,1,1,1,44
"16986",16986,3,29,1,2,4,2,4,38
"16987",16987,3,29,1,1,1,1,1,72
"16988",16988,2,44,1,5,1,1,2,43
"16989",16989,2,29,2,26,4,2,4,38
"16990",16990,2,29,1,2,2,1,4,35
"16991",16991,2,29,1,2,2,1,4,33
"16992",16992,2,29,1,4,1,1,2,52
"16993",16993,10,29,1,2,1,1,1,42
"16994",16994,2,29,1,4,1,1,1,35
"16995",16995,2,29,1,1,1,1,2,67
"16996",16996,2,29,1,3,1,1,4,49
"16997",16997,1,29,1,4,2,1,2,43
"16998",16998,2,24,1,6,2,1,2,52
"16999",16999,3,29,1,9,5,2,4,35
"17000",17000,3,29,1,3,1,1,1,54
"17001",17001,6,29,1,7,3,1,2,39
"17002",17002,12,29,1,3,2,1,2,52
"17003",17003,3,24,1,12,1,1,1,51
"17004",17004,14,29,1,28,5,2,3,39
"17005",17005,4,46,2,4,1,1,3,39
"17006",17006,2,29,1,3,3,2,1,50
"17007",17007,6,29,2,11,2,1,2,41
"17008",17008,2,41,1,4,1,1,3,50
"17009",17009,2,29,1,10,4,2,1,46
"17010",17010,2,29,1,9,2,1,2,49
"17011",17011,14,29,2,1,1,1,1,33
"17012",17012,3,9,1,4,3,2,3,32
"17013",17013,4,29,1,11,3,1,1,41
"17014",17014,4,29,1,2,3,2,3,33
"17015",17015,3,29,1,1,1,1,1,43
"17016",17016,3,29,1,6,2,1,1,47
"17017",17017,4,9,1,1,1,1,2,57
"17018",17018,2,9,1,7,2,1,2,49
"17019",17019,1,9,1,5,2,1,1,44
"17020",17020,6,29,1,3,1,1,3,34
"17021",17021,3,34,2,1,1,1,1,38
"17022",17022,6,24,1,4,2,1,2,38
"17023",17023,12,46,1,9,2,1,2,51
"17024",17024,2,9,1,3,1,1,2,47
"17025",17025,3,44,1,10,1,1,2,43
"17026",17026,3,9,1,7,2,1,1,53
"17027",17027,3,9,1,6,1,1,3,46
"17028",17028,4,29,1,2,1,1,2,54
"17029",17029,2,29,1,4,2,1,2,56
"17030",17030,2,29,1,23,3,1,1,45
"17031",17031,2,29,2,1,2,2,3,48
"17032",17032,6,9,1,2,1,1,2,45
"17033",17033,3,29,1,2,1,1,1,62
"17034",17034,9,29,1,2,2,2,2,47
"17035",17035,3,29,1,22,4,1,1,42
"17036",17036,3,29,1,17,3,1,1,39
"17037",17037,4,29,1,2,1,1,2,54
"17038",17038,3,29,1,2,1,1,1,45
"17039",17039,14,29,1,4,4,3,4,33
"17040",17040,1,29,1,6,5,3,4,37
"17041",17041,1,29,1,1,2,2,1,33
"17042",17042,2,29,1,2,1,1,2,52
"17043",17043,3,29,1,5,2,1,1,40
"17044",17044,1,29,1,1,1,1,1,28
"17045",17045,2,29,2,8,4,2,4,36
"17046",17046,14,29,1,8,3,1,1,40
"17047",17047,2,29,1,8,3,1,2,53
"17048",17048,2,29,1,14,5,3,4,38
"17049",17049,1,29,1,2,1,1,1,33
"17050",17050,2,24,1,10,4,2,1,49
"17051",17051,2,29,1,1,3,3,3,43
"17052",17052,2,29,1,1,1,1,1,38
"17053",17053,7,29,1,1,1,1,4,33
"17054",17054,2,29,2,7,1,1,2,40
"17055",17055,2,29,1,2,2,1,1,49
"17056",17056,3,29,1,27,5,1,3,42
"17057",17057,4,29,2,1,1,1,4,23
"17058",17058,4,24,1,2,1,1,3,43
"17059",17059,3,24,1,5,3,2,3,45
"17060",17060,3,29,1,9,3,1,1,46
"17061",17061,11,24,1,2,3,2,3,33
"17062",17062,11,24,1,1,1,1,3,48
"17063",17063,3,29,1,2,1,1,1,43
"17064",17064,2,29,1,2,1,1,2,64
"17065",17065,2,29,1,4,1,1,3,45
"17066",17066,2,29,1,2,2,1,1,50
"17067",17067,2,29,2,9,4,2,1,40
"17068",17068,3,29,1,3,3,2,4,36
"17069",17069,14,29,2,5,2,1,2,48
"17070",17070,9,29,1,6,4,3,4,38
"17071",17071,3,29,1,1,1,1,1,43
"17072",17072,2,29,1,4,2,1,2,47
"17073",17073,2,29,1,3,1,1,2,50
"17074",17074,3,29,1,3,2,1,1,47
"17075",17075,3,29,1,1,1,1,1,43
"17076",17076,2,29,1,14,4,2,4,44
"17077",17077,1,29,2,4,5,4,4,38
"17078",17078,12,29,1,4,1,1,2,51
"17079",17079,3,29,1,7,1,1,1,47
"17080",17080,2,29,1,6,1,1,2,49
"17081",17081,8,29,1,1,1,1,1,28
"17082",17082,12,29,1,1,1,1,2,52
"17083",17083,2,29,1,1,1,1,2,38
"17084",17084,12,29,1,3,2,1,2,62
"17085",17085,3,29,2,1,1,1,2,57
"17086",17086,3,29,1,4,1,1,1,56
"17087",17087,4,29,2,1,1,1,2,52
"17088",17088,9,29,1,1,1,1,2,38
"17089",17089,3,29,1,2,2,1,1,40
"17090",17090,14,29,1,1,1,1,3,48
"17091",17091,1,29,1,3,1,1,1,47
"17092",17092,3,29,1,3,1,1,1,42
"17093",17093,2,29,1,1,1,1,4,43
"17094",17094,14,34,1,5,3,2,2,45
"17095",17095,6,29,1,2,2,1,1,35
"17096",17096,11,29,1,1,1,1,3,48
"17097",17097,3,29,1,11,1,1,1,41
"17098",17098,2,29,1,2,1,1,4,38
"17099",17099,9,29,1,2,3,2,2,42
"17100",17100,1,29,1,2,1,1,1,40
"17101",17101,2,29,1,6,5,2,4,39
"17102",17102,2,29,1,4,4,2,1,38
"17103",17103,9,29,1,1,1,1,2,38
"17104",17104,2,29,1,3,1,1,2,57
"17105",17105,3,29,1,11,1,1,1,47
"17106",17106,4,29,1,4,4,1,4,36
"17107",17107,4,29,1,1,3,3,4,43
"17108",17108,1,29,1,4,2,1,1,45
"17109",17109,3,29,2,1,1,1,1,38
"17110",17110,6,29,1,14,4,1,3,39
"17111",17111,3,29,1,1,1,1,1,38
"17112",17112,2,29,1,7,2,1,2,46
"17113",17113,3,29,1,1,1,1,1,62
"17114",17114,13,29,1,7,3,1,3,42
"17115",17115,14,29,1,21,3,2,4,32
"17116",17116,2,29,1,1,1,1,2,62
"17117",17117,14,29,1,21,4,2,3,44
"17118",17118,12,29,1,3,1,1,2,52
"17119",17119,6,29,1,11,2,1,2,47
"17120",17120,2,29,1,3,1,1,1,39
"17121",17121,3,29,1,7,1,1,1,54
"17122",17122,3,29,1,4,3,1,4,33
"17123",17123,2,29,1,2,2,1,1,49
"17124",17124,3,29,1,2,1,1,1,47
"17125",17125,2,29,1,5,2,1,2,54
"17126",17126,2,29,1,1,1,1,2,52
"17127",17127,1,29,1,4,1,1,2,47
"17128",17128,2,29,1,1,1,1,2,67
"17129",17129,14,29,2,8,5,2,4,36
"17130",17130,3,29,1,1,1,1,1,72
"17131",17131,2,29,1,3,1,1,2,58
"17132",17132,3,29,1,31,4,1,1,47
"17133",17133,14,29,2,20,4,2,3,39
"17134",17134,3,29,1,1,1,1,4,38
"17135",17135,12,29,2,1,1,1,2,62
"17136",17136,3,29,1,7,2,1,1,50
"17137",17137,13,29,1,1,1,1,3,48
"17138",17138,4,29,2,2,3,2,2,42
"17139",17139,2,29,1,3,1,1,4,43
"17140",17140,3,29,1,7,1,1,1,44
"17141",17141,4,29,2,4,3,3,3,25
"17142",17142,2,29,1,5,2,1,2,55
"17143",17143,7,29,1,10,3,2,2,40
"17144",17144,9,29,1,2,1,1,2,50
"17145",17145,3,29,1,18,2,1,1,41
"17146",17146,3,29,1,1,1,1,4,38
"17147",17147,12,29,2,1,1,1,2,62
"17148",17148,1,29,1,4,3,1,1,40
"17149",17149,2,29,1,4,3,1,1,41
"17150",17150,9,29,1,1,1,1,3,48
"17151",17151,3,29,1,11,3,1,1,47
"17152",17152,9,29,1,3,1,1,3,48
"17153",17153,2,29,1,18,2,1,2,51
"17154",17154,4,29,1,7,3,1,3,35
"17155",17155,3,29,2,1,1,1,1,38
"17156",17156,4,29,1,2,2,1,3,38
"17157",17157,3,29,1,4,3,1,1,41
"17158",17158,2,29,1,7,4,1,1,43
"17159",17159,9,44,1,7,5,2,4,33
"17160",17160,3,29,1,19,5,2,4,38
"17161",17161,3,29,1,1,1,1,1,62
"17162",17162,14,29,1,3,2,1,3,38
"17163",17163,11,29,1,2,3,2,2,56
"17164",17164,3,29,1,11,5,2,3,41
"17165",17165,2,29,2,28,5,2,4,39
"17166",17166,2,29,1,2,1,1,4,43
"17167",17167,3,29,1,10,4,1,3,43
"17168",17168,14,29,1,3,1,1,3,46
"17169",17169,2,29,1,30,4,1,1,47
"17170",17170,14,29,1,13,3,2,3,44
"17171",17171,4,44,2,1,1,1,2,52
"17172",17172,2,29,1,2,1,1,1,60
"17173",17173,3,46,1,4,1,1,1,39
"17174",17174,3,9,1,4,1,1,2,54
"17175",17175,3,9,1,3,1,1,1,53
"17176",17176,3,29,1,6,1,1,1,40
"17177",17177,1,29,1,4,2,1,2,46
"17178",17178,2,44,1,4,1,1,2,51
"17179",17179,1,24,2,5,4,2,2,40
"17180",17180,14,29,1,1,2,2,3,48
"17181",17181,3,46,1,7,1,1,2,48
"17182",17182,2,29,1,6,3,2,4,46
"17183",17183,2,9,1,11,4,1,1,36
"17184",17184,2,29,1,14,3,1,4,41
"17185",17185,3,9,1,9,1,1,1,48
"17186",17186,2,29,1,3,2,1,2,52
"17187",17187,12,29,1,5,2,1,2,59
"17188",17188,3,29,1,4,1,1,1,41
"17189",17189,7,29,1,1,2,2,2,38
"17190",17190,12,29,1,1,1,1,2,52
"17191",17191,14,29,1,12,5,2,4,43
"17192",17192,4,29,1,1,1,1,1,38
"17193",17193,9,29,1,16,4,2,2,44
"17194",17194,2,29,1,14,4,1,3,45
"17195",17195,2,29,1,3,1,1,2,44
"17196",17196,2,29,1,3,2,1,1,39
"17197",17197,12,29,1,1,1,1,2,52
"17198",17198,12,44,1,1,2,2,3,48
"17199",17199,4,29,1,2,1,1,2,45
"17200",17200,3,29,1,11,3,1,1,38
"17201",17201,2,29,1,2,1,1,2,40
"17202",17202,6,29,1,6,1,1,2,46
"17203",17203,3,29,1,2,1,1,1,55
"17204",17204,6,29,2,5,2,1,4,34
"17205",17205,2,29,1,1,1,1,2,67
"17206",17206,4,29,1,5,3,1,4,40
"17207",17207,2,29,1,5,1,1,2,52
"17208",17208,3,29,1,2,1,1,4,38
"17209",17209,3,29,1,101,4,1,1,43
"17210",17210,9,29,1,1,1,1,2,38
"17211",17211,3,9,1,3,1,1,1,34
"17212",17212,7,29,1,1,1,1,3,33
"17213",17213,4,29,1,1,2,2,4,33
"17214",17214,3,29,1,28,3,1,1,42
"17215",17215,4,42,1,2,2,1,1,50
"17216",17216,2,42,1,1,2,2,1,38
"17217",17217,3,46,1,1,1,1,1,43
"17218",17218,2,24,1,4,3,1,1,50
"17219",17219,4,29,1,1,3,3,1,43
"17220",17220,2,29,1,5,2,1,2,55
"17221",17221,2,41,1,2,1,1,3,45
"17222",17222,9,24,1,2,1,1,3,45
"17223",17223,2,29,1,4,3,2,1,47
"17224",17224,3,29,1,2,1,1,1,50
"17225",17225,14,21,1,1,1,1,3,48
"17226",17226,9,29,1,2,3,2,3,25
"17227",17227,6,24,2,3,2,1,1,52
"17228",17228,4,29,1,2,1,1,2,50
"17229",17229,7,29,1,3,2,2,2,44
"17230",17230,6,29,1,2,3,2,1,41
"17231",17231,1,29,1,3,2,1,1,52
"17232",17232,3,29,1,1,1,1,1,38
"17233",17233,2,29,1,14,3,2,1,42
"17234",17234,4,29,1,3,1,1,1,39
"17235",17235,14,29,1,6,5,4,4,38
"17236",17236,2,29,1,22,3,1,2,53
"17237",17237,6,29,1,1,3,3,1,28
"17238",17238,2,29,1,27,5,2,4,44
"17239",17239,12,29,1,2,1,1,2,52
"17240",17240,14,29,1,20,4,1,1,40
"17241",17241,9,29,1,18,5,2,3,37
"17242",17242,11,29,1,14,3,1,3,40
"17243",17243,2,29,1,1,1,1,4,48
"17244",17244,4,29,1,3,1,1,4,41
"17245",17245,12,29,2,1,1,1,2,62
"17246",17246,2,29,1,2,1,1,2,64
"17247",17247,2,29,1,12,5,2,2,46
"17248",17248,6,29,1,16,5,2,1,45
"17249",17249,6,29,1,6,1,1,3,42
"17250",17250,3,29,1,44,5,1,4,43
"17251",17251,9,29,2,1,3,3,4,33
"17252",17252,3,29,1,3,1,1,4,23
"17253",17253,7,29,1,3,2,2,2,54
"17254",17254,10,29,1,1,1,1,2,52
"17255",17255,2,29,1,1,1,1,2,43
"17256",17256,2,9,1,6,1,1,2,48
"17257",17257,8,29,1,1,1,1,1,28
"17258",17258,11,29,1,6,2,1,2,41
"17259",17259,6,29,1,8,4,2,3,34
"17260",17260,6,29,1,1,3,3,1,62
"17261",17261,3,29,2,5,4,2,3,43
"17262",17262,2,29,1,1,1,1,2,62
"17263",17263,2,29,1,8,3,1,2,42
"17264",17264,3,29,2,1,1,1,1,38
"17265",17265,11,29,1,1,2,2,2,57
"17266",17266,3,29,1,3,1,1,4,39
"17267",17267,6,29,1,5,2,1,2,51
"17268",17268,6,29,1,2,3,2,3,30
"17269",17269,3,29,1,4,5,2,4,40
"17270",17270,3,29,1,4,1,1,1,57
"17271",17271,3,29,1,2,1,1,3,43
"17272",17272,3,29,1,2,1,1,1,40
"17273",17273,4,29,1,6,4,2,3,45
"17274",17274,3,29,1,3,1,1,1,42
"17275",17275,2,29,1,6,1,1,2,51
"17276",17276,2,29,1,6,1,1,4,45
"17277",17277,2,29,1,4,1,1,2,47
"17278",17278,6,29,1,4,3,2,3,35
"17279",17279,2,29,1,5,2,1,1,36
"17280",17280,2,29,1,2,1,1,2,59
"17281",17281,3,29,1,15,3,1,4,45
"17282",17282,4,29,1,20,5,2,4,40
"17283",17283,7,29,1,3,2,2,2,46
"17284",17284,4,29,1,11,3,1,4,35
"17285",17285,2,29,1,2,1,1,1,47
"17286",17286,3,29,1,3,1,1,1,47
"17287",17287,3,29,1,21,2,1,1,46
"17288",17288,2,29,1,3,3,2,1,54
"17289",17289,14,29,1,3,1,1,3,41
"17290",17290,12,29,1,1,1,1,2,52
"17291",17291,6,29,2,1,2,2,2,33
"17292",17292,1,29,1,6,2,1,2,42
"17293",17293,2,29,1,5,3,1,1,40
"17294",17294,2,29,1,1,1,1,2,67
"17295",17295,3,29,2,1,1,1,1,38
"17296",17296,9,29,2,3,4,3,4,31
"17297",17297,4,29,2,1,1,1,4,38
"17298",17298,2,9,1,1,3,3,1,62
"17299",17299,9,29,2,20,4,2,4,37
"17300",17300,12,26,1,2,1,1,2,57
"17301",17301,14,46,2,1,3,3,3,28
"17302",17302,3,29,1,14,3,2,3,33
"17303",17303,2,29,1,2,1,1,2,64
"17304",17304,3,29,1,41,4,1,1,40
"17305",17305,3,29,1,13,4,1,1,44
"17306",17306,6,29,2,1,2,2,1,62
"17307",17307,8,29,1,1,1,1,1,28
"17308",17308,1,29,1,1,2,2,1,38
"17309",17309,9,29,1,3,1,1,3,46
"17310",17310,6,29,2,5,5,3,4,39
"17311",17311,2,29,1,10,3,1,1,42
"17312",17312,2,29,2,4,3,2,4,36
"17313",17313,9,29,1,3,1,1,2,50
"17314",17314,10,29,1,1,1,1,2,52
"17315",17315,6,29,1,3,3,2,3,33
"17316",17316,2,29,1,3,1,1,2,55
"17317",17317,1,29,1,6,1,1,2,54
"17318",17318,6,46,1,4,2,1,3,48
"17319",17319,6,15,1,1,2,2,2,38
"17320",17320,2,29,1,2,1,1,1,38
"17321",17321,4,29,1,11,2,1,2,48
"17322",17322,2,29,1,5,2,1,2,46
"17323",17323,2,29,1,3,1,1,2,38
"17324",17324,1,29,1,9,2,1,1,44
"17325",17325,2,29,1,18,3,1,4,41
"17326",17326,4,29,1,3,2,1,2,50
"17327",17327,3,29,1,5,2,1,2,48
"17328",17328,6,29,1,9,3,1,2,43
"17329",17329,13,29,1,1,1,1,3,48
"17330",17330,2,29,1,12,4,1,4,34
"17331",17331,3,29,1,10,4,1,4,35
"17332",17332,14,29,2,1,1,1,1,33
"17333",17333,3,29,1,5,2,1,2,59
"17334",17334,2,9,1,7,1,1,2,46
"17335",17335,3,29,1,1,1,1,1,43
"17336",17336,3,46,1,2,1,1,1,43
"17337",17337,1,29,1,3,1,1,2,44
"17338",17338,4,29,2,1,1,1,4,28
"17339",17339,2,29,1,5,3,1,2,47
"17340",17340,4,29,1,3,1,1,3,39
"17341",17341,7,29,1,2,3,2,3,40
"17342",17342,2,29,1,17,5,2,4,35
"17343",17343,2,29,1,3,2,1,4,38
"17344",17344,6,29,1,4,2,1,2,46
"17345",17345,14,29,2,1,2,2,1,33
